evidence_id,disease_id,cluster_id,drug_id,drug_name,rank,tier,target,target_pathway,evidence_text,source_file,source_row_number,raw_json
imev_d46b9835f7895806,Psoriasis,imcluster_840ab0c63832388c,CHEMBL193240,ROFLUMILAST,5,Tier 1,nan,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,5,"{""canonical_drug_id"": ""CHEMBL193240"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""ROFLUMILAST"", ""drug_rank"": ""5"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 1"", ""target_axis"": ""nan""}"
imev_a1cc75828ad6fce7,Psoriasis,imcluster_840ab0c63832388c,CHEMBL4789639,BMS-986202,6,Tier 3,nan,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,6,"{""canonical_drug_id"": ""CHEMBL4789639"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""BMS-986202"", ""drug_rank"": ""6"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 3"", ""target_axis"": ""nan""}"
imev_07416c11ec2f4fbf,Psoriasis,imcluster_840ab0c63832388c,CHEMBL1231124,AZD-1480,7,Tier 2,JAK2,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK2 axis.,Psoriasis_drug_linkage.csv,7,"{""canonical_drug_id"": ""CHEMBL1231124"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""AZD-1480"", ""drug_rank"": ""7"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK2 axis."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""JAK2""}"
imev_3cc5e1adb8c09328,Psoriasis,imcluster_840ab0c63832388c,CHEMBL4435170,DEUCRAVACITINIB,8,Tier 1,JAK2,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK2 axis.,Psoriasis_drug_linkage.csv,8,"{""canonical_drug_id"": ""CHEMBL4435170"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""DEUCRAVACITINIB"", ""drug_rank"": ""8"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK2 axis."", ""psoriasis_4tier"": ""Tier 1"", ""target_axis"": ""JAK2""}"
imev_41c672771f45091f,Psoriasis,imcluster_840ab0c63832388c,CHEMBL221959,TOFACITINIB,9,Tier 2,nan,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,9,"{""canonical_drug_id"": ""CHEMBL221959"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""TOFACITINIB"", ""drug_rank"": ""9"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""nan""}"
imev_a6f28a7d996cc4e0,Psoriasis,imcluster_840ab0c63832388c,CHEMBL4303389,NS-018,10,Tier 2,nan,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,10,"{""canonical_drug_id"": ""CHEMBL4303389"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""NS-018"", ""drug_rank"": ""10"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""nan""}"
imev_344d23a7b4e6f8a2,Psoriasis,imcluster_840ab0c63832388c,CHEMBL4085457,RITLECITINIB,11,Tier 2,JAK1,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK1 axis.,Psoriasis_drug_linkage.csv,11,"{""canonical_drug_id"": ""CHEMBL4085457"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""RITLECITINIB"", ""drug_rank"": ""11"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK1 axis."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""JAK1""}"
imev_5e10492886d7325a,Psoriasis,imcluster_840ab0c63832388c,CHEMBL3113734,UK-500001,12,Tier 3,nan,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,12,"{""canonical_drug_id"": ""CHEMBL3113734"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""UK-500001"", ""drug_rank"": ""12"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 3"", ""target_axis"": ""nan""}"
imev_9608cc294cbda497,Psoriasis,imcluster_840ab0c63832388c,CHEMBL4066193,ATINVICITINIB,13,Tier 2,JAK3,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK3 axis.,Psoriasis_drug_linkage.csv,13,"{""canonical_drug_id"": ""CHEMBL4066193"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""ATINVICITINIB"", ""drug_rank"": ""13"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK3 axis."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""JAK3""}"
imev_1fd0ca30c6d98fec,Psoriasis,imcluster_840ab0c63832388c,CHEMBL4116008,CERDULATINIB,14,Tier 3,nan,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,14,"{""canonical_drug_id"": ""CHEMBL4116008"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""CERDULATINIB"", ""drug_rank"": ""14"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 3"", ""target_axis"": ""nan""}"
imev_dd0e4e699c4e756b,Psoriasis,imcluster_840ab0c63832388c,CHEMBL4447181,LONDAMOCITINIB,15,Tier 2,JAK2,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK2 axis.,Psoriasis_drug_linkage.csv,15,"{""canonical_drug_id"": ""CHEMBL4447181"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""LONDAMOCITINIB"", ""drug_rank"": ""15"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK2 axis."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""JAK2""}"
imev_fe36d5e2410bd9d5,Psoriasis,imcluster_840ab0c63832388c,CHEMBL3989927,IBERDOMIDE,16,Tier 3,nan,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,16,"{""canonical_drug_id"": ""CHEMBL3989927"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""IBERDOMIDE"", ""drug_rank"": ""16"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 3"", ""target_axis"": ""nan""}"
imev_4605f538c1970622,Psoriasis,imcluster_840ab0c63832388c,CHEMBL2105759,BARICITINIB,17,Tier 2,nan,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,17,"{""canonical_drug_id"": ""CHEMBL2105759"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""BARICITINIB"", ""drug_rank"": ""17"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""nan""}"
imev_761efb6e29a166b0,Psoriasis,imcluster_840ab0c63832388c,CHEMBL3137308,PEFICITINIB,18,Tier 3,nan,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,18,"{""canonical_drug_id"": ""CHEMBL3137308"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""PEFICITINIB"", ""drug_rank"": ""18"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 3"", ""target_axis"": ""nan""}"
imev_78c2c0ee013a388a,Psoriasis,imcluster_840ab0c63832388c,CHEMBL1287853,FEDRATINIB,19,Tier 2,JAK3,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK3 axis.,Psoriasis_drug_linkage.csv,19,"{""canonical_drug_id"": ""CHEMBL1287853"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""FEDRATINIB"", ""drug_rank"": ""19"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK3 axis."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""JAK3""}"
imev_13a796958e41071f,Psoriasis,imcluster_840ab0c63832388c,CHEMBL3622821,UPADACITINIB,20,Tier 2,TYK2,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and TYK2 axis.,Psoriasis_drug_linkage.csv,20,"{""canonical_drug_id"": ""CHEMBL3622821"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""UPADACITINIB"", ""drug_rank"": ""20"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and TYK2 axis."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""TYK2""}"
imev_c71a7b376a4ca7d7,Psoriasis,imcluster_840ab0c63832388c,CHEMBL603469,LESTAURTINIB,21,Tier 3,nan,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,21,"{""canonical_drug_id"": ""CHEMBL603469"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""LESTAURTINIB"", ""drug_rank"": ""21"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 3"", ""target_axis"": ""nan""}"
imev_1f55090039a2eaf3,Psoriasis,imcluster_840ab0c63832388c,CHEMBL191003,JNJ-7706621,22,Tier 2,JAK2,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK2 axis.,Psoriasis_drug_linkage.csv,22,"{""canonical_drug_id"": ""CHEMBL191003"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""JNJ-7706621"", ""drug_rank"": ""22"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK2 axis."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""JAK2""}"
imev_12c784737bb70df5,Psoriasis,imcluster_840ab0c63832388c,CHEMBL2035187,PACRITINIB,23,Tier 2,JAK1,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK1 axis.,Psoriasis_drug_linkage.csv,23,"{""canonical_drug_id"": ""CHEMBL2035187"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""PACRITINIB"", ""drug_rank"": ""23"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK1 axis."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""JAK1""}"
imev_1c09804f6b9216d3,Psoriasis,imcluster_840ab0c63832388c,CHEMBL495727,AT-9283,24,Tier 3,nan,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,24,"{""canonical_drug_id"": ""CHEMBL495727"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""AT-9283"", ""drug_rank"": ""24"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 3"", ""target_axis"": ""nan""}"
imev_a37a91dcffbe8ea9,Psoriasis,imcluster_840ab0c63832388c,CHEMBL4298138,REPOTRECTINIB,25,Tier 3,nan,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,25,"{""canonical_drug_id"": ""CHEMBL4298138"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""REPOTRECTINIB"", ""drug_rank"": ""25"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 3"", ""target_axis"": ""nan""}"
imev_fba5bb112acce41d,Psoriasis,imcluster_840ab0c63832388c,CHEMBL3545215,BMS-911543,26,Tier 3,nan,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,26,"{""canonical_drug_id"": ""CHEMBL3545215"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""BMS-911543"", ""drug_rank"": ""26"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 3"", ""target_axis"": ""nan""}"
imev_9603cb50c2ba8163,Psoriasis,imcluster_840ab0c63832388c,CHEMBL3039513,DECERNOTINIB,27,Tier 2,TYK2,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and TYK2 axis.,Psoriasis_drug_linkage.csv,27,"{""canonical_drug_id"": ""CHEMBL3039513"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""DECERNOTINIB"", ""drug_rank"": ""27"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and TYK2 axis."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""TYK2""}"
imev_262afd768d8d0ce4,Psoriasis,imcluster_840ab0c63832388c,CHEMBL32442,CDP840,28,Tier 3,nan,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,28,"{""canonical_drug_id"": ""CHEMBL32442"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""CDP840"", ""drug_rank"": ""28"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 3"", ""target_axis"": ""nan""}"
imev_97f140fd3dcd6747,Psoriasis,imcluster_840ab0c63832388c,CHEMBL1078178,MOMELOTINIB,29,Tier 3,nan,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,29,"{""canonical_drug_id"": ""CHEMBL1078178"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""MOMELOTINIB"", ""drug_rank"": ""29"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 3"", ""target_axis"": ""nan""}"
imev_c7ded020e3426545,Psoriasis,imcluster_840ab0c63832388c,CHEMBL2103743,TOFACITINIB CITRATE,30,Tier 2,nan,,Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,30,"{""canonical_drug_id"": ""CHEMBL2103743"", ""cluster"": ""0"", ""cluster_n_images"": ""41"", ""drug_name"": ""TOFACITINIB CITRATE"", ""drug_rank"": ""30"", ""linkage_hypothesis"": ""Cluster 0 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""nan""}"
imev_1ba7a99bcec5f613,Psoriasis,imcluster_d7ef8b159f54dbab,CHEMBL1789941,RUXOLITINIB,1,Tier 2,nan,,Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,31,"{""canonical_drug_id"": ""CHEMBL1789941"", ""cluster"": ""1"", ""cluster_n_images"": ""24"", ""drug_name"": ""RUXOLITINIB"", ""drug_rank"": ""1"", ""linkage_hypothesis"": ""Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""nan""}"
imev_8b7a54dc4912931b,Psoriasis,imcluster_d7ef8b159f54dbab,CHEMBL42126,PICLAMILAST,2,Tier 2,nan,,Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,32,"{""canonical_drug_id"": ""CHEMBL42126"", ""cluster"": ""1"", ""cluster_n_images"": ""24"", ""drug_name"": ""PICLAMILAST"", ""drug_rank"": ""2"", ""linkage_hypothesis"": ""Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""nan""}"
imev_51f4c5e5269af5a1,Psoriasis,imcluster_d7ef8b159f54dbab,CHEMBL388978,STAUROSPORINE,3,Tier 3,nan,,Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,33,"{""canonical_drug_id"": ""CHEMBL388978"", ""cluster"": ""1"", ""cluster_n_images"": ""24"", ""drug_name"": ""STAUROSPORINE"", ""drug_rank"": ""3"", ""linkage_hypothesis"": ""Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 3"", ""target_axis"": ""nan""}"
imev_e0c755b88d2f23d1,Psoriasis,imcluster_d7ef8b159f54dbab,CHEMBL4297865,ABIVERTINIB,4,Tier 2,JAK1,,Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK1 axis.,Psoriasis_drug_linkage.csv,34,"{""canonical_drug_id"": ""CHEMBL4297865"", ""cluster"": ""1"", ""cluster_n_images"": ""24"", ""drug_name"": ""ABIVERTINIB"", ""drug_rank"": ""4"", ""linkage_hypothesis"": ""Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK1 axis."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""JAK1""}"
imev_cff9c2cf4168c6e8,Psoriasis,imcluster_d7ef8b159f54dbab,CHEMBL193240,ROFLUMILAST,5,Tier 1,nan,,Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,35,"{""canonical_drug_id"": ""CHEMBL193240"", ""cluster"": ""1"", ""cluster_n_images"": ""24"", ""drug_name"": ""ROFLUMILAST"", ""drug_rank"": ""5"", ""linkage_hypothesis"": ""Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 1"", ""target_axis"": ""nan""}"
imev_2a97d537e8f5a508,Psoriasis,imcluster_d7ef8b159f54dbab,CHEMBL4789639,BMS-986202,6,Tier 3,nan,,Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,36,"{""canonical_drug_id"": ""CHEMBL4789639"", ""cluster"": ""1"", ""cluster_n_images"": ""24"", ""drug_name"": ""BMS-986202"", ""drug_rank"": ""6"", ""linkage_hypothesis"": ""Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 3"", ""target_axis"": ""nan""}"
imev_e1e7b2ee6061ac17,Psoriasis,imcluster_d7ef8b159f54dbab,CHEMBL1231124,AZD-1480,7,Tier 2,JAK2,,Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK2 axis.,Psoriasis_drug_linkage.csv,37,"{""canonical_drug_id"": ""CHEMBL1231124"", ""cluster"": ""1"", ""cluster_n_images"": ""24"", ""drug_name"": ""AZD-1480"", ""drug_rank"": ""7"", ""linkage_hypothesis"": ""Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK2 axis."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""JAK2""}"
imev_37bcc8e2c7906b1c,Psoriasis,imcluster_d7ef8b159f54dbab,CHEMBL4435170,DEUCRAVACITINIB,8,Tier 1,JAK2,,Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK2 axis.,Psoriasis_drug_linkage.csv,38,"{""canonical_drug_id"": ""CHEMBL4435170"", ""cluster"": ""1"", ""cluster_n_images"": ""24"", ""drug_name"": ""DEUCRAVACITINIB"", ""drug_rank"": ""8"", ""linkage_hypothesis"": ""Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK2 axis."", ""psoriasis_4tier"": ""Tier 1"", ""target_axis"": ""JAK2""}"
imev_1a43bb4bd8d83e89,Psoriasis,imcluster_d7ef8b159f54dbab,CHEMBL221959,TOFACITINIB,9,Tier 2,nan,,Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,39,"{""canonical_drug_id"": ""CHEMBL221959"", ""cluster"": ""1"", ""cluster_n_images"": ""24"", ""drug_name"": ""TOFACITINIB"", ""drug_rank"": ""9"", ""linkage_hypothesis"": ""Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""nan""}"
imev_a27115cca3d8078e,Psoriasis,imcluster_d7ef8b159f54dbab,CHEMBL4303389,NS-018,10,Tier 2,nan,,Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline.,Psoriasis_drug_linkage.csv,40,"{""canonical_drug_id"": ""CHEMBL4303389"", ""cluster"": ""1"", ""cluster_n_images"": ""24"", ""drug_name"": ""NS-018"", ""drug_rank"": ""10"", ""linkage_hypothesis"": ""Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""nan""}"
imev_d4492d1275a40544,Psoriasis,imcluster_d7ef8b159f54dbab,CHEMBL4085457,RITLECITINIB,11,Tier 2,JAK1,,Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK1 axis.,Psoriasis_drug_linkage.csv,41,"{""canonical_drug_id"": ""CHEMBL4085457"", ""cluster"": ""1"", ""cluster_n_images"": ""24"", ""drug_name"": ""RITLECITINIB"", ""drug_rank"": ""11"", ""linkage_hypothesis"": ""Cluster 1 is an image-defined psoriasis morphology group; candidate prioritized through baseline psoriasis pipeline and JAK1 axis."", ""psoriasis_4tier"": ""Tier 2"", ""target_axis"": ""JAK1""}"
