molecule_chembl_id,target_label,activity_id,target_chembl_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id,document_chembl_id,ln_ic50,gene,target_notes,target_pref_name
CHEMBL10832,ETA,536799,CHEMBL252,IC50,=,1.1,nM,8.96,CHEMBL679797,CHEMBL1129982,0.09531017980432493,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10832,ETB,536800,CHEMBL1785,IC50,=,130.0,nM,6.89,CHEMBL871935,CHEMBL1129982,4.867534450455582,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL10834,ETA,538253,CHEMBL252,IC50,=,13.0,nM,7.89,CHEMBL682105,CHEMBL1129982,2.5649493574615367,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10834,ETB,538254,CHEMBL1785,IC50,>,2500.0,nM,,CHEMBL677440,CHEMBL1129982,7.824046010856292,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL10836,IP_receptor,869365,CHEMBL1995,IC50,=,20.0,nM,7.7,CHEMBL768140,CHEMBL1128148,2.995732273553991,PTGIR,Prostacyclin IP receptor; resolve from selexipag/search,Prostacyclin receptor
CHEMBL10843,ETA,542078,CHEMBL252,IC50,=,10.0,nM,8.0,CHEMBL682105,CHEMBL1129982,2.302585092994046,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10843,ETB,542079,CHEMBL1785,IC50,=,630.0,nM,6.2,CHEMBL677440,CHEMBL1129982,6.4457198193855785,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL10846,ETA,548632,CHEMBL252,IC50,=,11.0,nM,7.96,CHEMBL682105,CHEMBL1129982,2.3978952727983707,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10846,ETB,548633,CHEMBL1785,IC50,=,18000.0,nM,4.75,CHEMBL677440,CHEMBL1129982,9.798127036878302,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL10847,ETA,545965,CHEMBL252,IC50,=,0.78,nM,9.11,CHEMBL679797,CHEMBL1129982,-0.2484613592984996,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10847,ETB,545966,CHEMBL1785,IC50,=,68.0,nM,7.17,CHEMBL871935,CHEMBL1129982,4.219507705176107,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL108491,PDE5,378312,CHEMBL1827,IC50,=,0.33,nM,9.48,CHEMBL760590,CHEMBL1134944,-1.1086626245216111,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL10853,IP_receptor,785822,CHEMBL1995,IC50,=,5300.0,nM,5.28,CHEMBL768434,CHEMBL1152018,8.575462099540212,PTGIR,Prostacyclin IP receptor; resolve from selexipag/search,Prostacyclin receptor
CHEMBL1085374,PDE5,3310670,CHEMBL1827,IC50,=,561.0,nM,6.25,CHEMBL1119717,CHEMBL1155487,6.329720905522696,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL10854,ETA,545963,CHEMBL252,IC50,=,0.9,nM,9.05,CHEMBL682105,CHEMBL1129982,-0.10536051565782628,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10854,ETB,545964,CHEMBL1785,IC50,=,180.0,nM,6.75,CHEMBL677440,CHEMBL1129982,5.19295685089021,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL10856,IP_receptor,1134625,CHEMBL1995,IC50,=,3100.0,nM,5.51,CHEMBL768433,CHEMBL1150557,8.039157390473237,PTGIR,Prostacyclin IP receptor; resolve from selexipag/search,Prostacyclin receptor
CHEMBL10860,ETA,542076,CHEMBL252,IC50,=,10.0,nM,8.0,CHEMBL682105,CHEMBL1129982,2.302585092994046,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10860,ETB,542077,CHEMBL1785,IC50,=,3200.0,nM,5.5,CHEMBL677440,CHEMBL1129982,8.070906088787819,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL1086110,PDE5,3310669,CHEMBL1827,IC50,=,919.0,nM,6.04,CHEMBL1119717,CHEMBL1155487,6.823286122355687,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL10862,ETA,551973,CHEMBL252,IC50,=,0.34,nM,9.47,CHEMBL679797,CHEMBL1129982,-1.0788096613719298,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10862,ETB,551974,CHEMBL1785,IC50,=,5100.0,nM,5.29,CHEMBL871935,CHEMBL1129982,8.536995818712418,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL108844,PDE5,387003,CHEMBL1827,IC50,=,0.69,nM,9.16,CHEMBL760590,CHEMBL1134944,-0.37106368139083207,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL10897,ETA,310403,CHEMBL252,IC50,=,2000.0,nM,5.7,CHEMBL873588,CHEMBL1128292,7.600902459542082,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10897,ETB,528725,CHEMBL1785,IC50,>,2500.0,nM,,CHEMBL677440,CHEMBL1129982,7.824046010856292,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL10901,ETA,543416,CHEMBL252,IC50,=,70.0,nM,7.16,CHEMBL682105,CHEMBL1129982,4.248495242049359,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10901,ETB,543417,CHEMBL1785,IC50,=,3900.0,nM,5.41,CHEMBL677440,CHEMBL1129982,8.268731832117737,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL10905,ETA,520894,CHEMBL252,IC50,=,4.9,nM,8.31,CHEMBL679797,CHEMBL1129982,1.589235205116581,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10905,ETB,520895,CHEMBL1785,IC50,=,8200.0,nM,5.09,CHEMBL871935,CHEMBL1129982,9.011889433252344,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL10910,ETA,536795,CHEMBL252,IC50,=,40.0,nM,7.4,CHEMBL682105,CHEMBL1129982,3.6888794541139363,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10910,ETB,536796,CHEMBL1785,IC50,>,2500.0,nM,,CHEMBL677440,CHEMBL1129982,7.824046010856292,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL10911,ETA,545936,CHEMBL252,IC50,=,170.0,nM,6.77,CHEMBL682105,CHEMBL1129982,5.135798437050262,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10911,ETB,545937,CHEMBL1785,IC50,>,2500.0,nM,,CHEMBL677440,CHEMBL1129982,7.824046010856292,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL10915,ETA,539433,CHEMBL252,IC50,=,50.0,nM,7.3,CHEMBL682105,CHEMBL1129982,3.912023005428146,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10915,ETB,539434,CHEMBL1785,IC50,>,2500.0,nM,,CHEMBL677440,CHEMBL1129982,7.824046010856292,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL10919,ETA,522195,CHEMBL252,IC50,=,35.0,nM,7.46,CHEMBL682105,CHEMBL1129982,3.5553480614894135,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10919,ETB,522196,CHEMBL1785,IC50,=,1300.0,nM,5.89,CHEMBL677440,CHEMBL1129982,7.170119543449628,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL109206,ETB,486649,CHEMBL1785,IC50,=,43600.0,nM,4.36,CHEMBL670729,CHEMBL1131628,10.682812429337126,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL10922,ETA,514497,CHEMBL252,IC50,=,0.98,nM,9.01,CHEMBL679797,CHEMBL1129982,-0.020202707317519466,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10922,ETB,514498,CHEMBL1785,IC50,=,1900.0,nM,5.72,CHEMBL871935,CHEMBL1129982,7.549609165154532,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL10924,ETA,314443,CHEMBL252,IC50,=,2.4,nM,8.62,CHEMBL876876,CHEMBL1128292,0.8754687373538999,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10924,ETB,545935,CHEMBL1785,IC50,>,1140.0,nM,5.94,CHEMBL677440,CHEMBL1129982,7.038783541388542,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL109248,ETB,490243,CHEMBL1785,IC50,=,47000.0,nM,4.33,CHEMBL670729,CHEMBL1131628,10.757902880692196,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL10926,ETA,539437,CHEMBL252,IC50,=,150.0,nM,6.82,CHEMBL682105,CHEMBL1129982,5.0106352940962555,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10926,ETB,539438,CHEMBL1785,IC50,>,2500.0,nM,,CHEMBL677440,CHEMBL1129982,7.824046010856292,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL1093125,IP_receptor,3261694,CHEMBL1995,IC50,>,20000.0,nM,,CHEMBL1107245,CHEMBL1156157,9.903487552536127,PTGIR,Prostacyclin IP receptor; resolve from selexipag/search,Prostacyclin receptor
CHEMBL1093791,IP_receptor,3261692,CHEMBL1995,IC50,>,20000.0,nM,,CHEMBL1107245,CHEMBL1156157,9.903487552536127,PTGIR,Prostacyclin IP receptor; resolve from selexipag/search,Prostacyclin receptor
CHEMBL1093792,IP_receptor,3261693,CHEMBL1995,IC50,>,20000.0,nM,,CHEMBL1107245,CHEMBL1156157,9.903487552536127,PTGIR,Prostacyclin IP receptor; resolve from selexipag/search,Prostacyclin receptor
CHEMBL10940,ETA,551971,CHEMBL252,IC50,=,800.0,nM,6.1,CHEMBL682105,CHEMBL1129982,6.684611727667927,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10940,ETB,551972,CHEMBL1785,IC50,=,17000.0,nM,4.77,CHEMBL677440,CHEMBL1129982,9.740968623038354,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL1094098,PDE5,3293936,CHEMBL1827,IC50,=,9.79,nM,8.01,CHEMBL1106508,CHEMBL1157119,2.281361456542419,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094190,PDE5,3284779,CHEMBL1827,IC50,=,2.0,nM,8.7,CHEMBL1106526,CHEMBL1157825,0.6931471805599453,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094191,PDE5,3284780,CHEMBL1827,IC50,=,0.087,nM,10.06,CHEMBL1106526,CHEMBL1157825,-2.4418471603275536,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094210,PDE5,3284771,CHEMBL1827,IC50,=,2.6,nM,8.59,CHEMBL1106526,CHEMBL1157825,0.9555114450274363,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094211,PDE5,3284772,CHEMBL1827,IC50,=,0.89,nM,9.05,CHEMBL1106526,CHEMBL1157825,-0.11653381625595151,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094238,PDE5,3284762,CHEMBL1827,IC50,=,0.5,nM,9.3,CHEMBL1106526,CHEMBL1157825,-0.6931471805599453,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094249,PDE5,3284793,CHEMBL1827,IC50,=,0.05,nM,10.3,CHEMBL1106526,CHEMBL1157825,-2.995732273553991,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094263,PDE5,3270093,CHEMBL1827,IC50,=,40.0,nM,7.4,CHEMBL1107382,CHEMBL1157080,3.6888794541139363,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094268,PDE5,3270082,CHEMBL1827,IC50,=,320.0,nM,6.5,CHEMBL1107382,CHEMBL1157080,5.768320995793772,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094365,PDE5,3284794,CHEMBL1827,IC50,=,0.04,nM,10.4,CHEMBL1106526,CHEMBL1157825,-3.2188758248682006,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094399,PDE5,3293926,CHEMBL1827,IC50,=,0.4,nM,9.4,CHEMBL1106508,CHEMBL1157119,-0.916290731874155,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094489,PDE5,3284787,CHEMBL1827,IC50,=,0.007,nM,,CHEMBL1106526,CHEMBL1157825,-4.961845129926823,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094490,PDE5,3284788,CHEMBL1827,IC50,=,1.2,nM,8.92,CHEMBL1106526,CHEMBL1157825,0.1823215567939546,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094499,PDE5,3284777,CHEMBL1827,IC50,=,0.2,nM,9.7,CHEMBL1106526,CHEMBL1157825,-1.6094379124341003,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094500,PDE5,3284782,CHEMBL1827,IC50,=,2.3,nM,8.64,CHEMBL1106526,CHEMBL1157825,0.8329091229351039,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094517,PDE5,3284770,CHEMBL1827,IC50,=,5.5,nM,8.26,CHEMBL1106526,CHEMBL1157825,1.7047480922384253,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094544,PDE5,3284764,CHEMBL1827,IC50,=,0.07,nM,10.15,CHEMBL1106526,CHEMBL1157825,-2.659260036932778,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094588,PDE5,3270083,CHEMBL1827,IC50,=,41000.0,nM,4.39,CHEMBL1107382,CHEMBL1157080,10.621327345686446,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094589,PDE5,3270084,CHEMBL1827,IC50,=,32000.0,nM,4.5,CHEMBL1107382,CHEMBL1157080,10.373491181781864,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094590,PDE5,3270085,CHEMBL1827,IC50,=,50.0,nM,7.3,CHEMBL1107382,CHEMBL1157080,3.912023005428146,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094591,PDE5,3270090,CHEMBL1827,IC50,=,3400.0,nM,5.47,CHEMBL1107382,CHEMBL1157080,8.131530710604252,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL109474,ETB,479407,CHEMBL1785,IC50,>,100000.0,nM,,CHEMBL670729,CHEMBL1131628,11.512925464970229,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL109478,ETB,500811,CHEMBL1785,IC50,=,85000.0,nM,4.07,CHEMBL670729,CHEMBL1131628,11.350406535472453,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL10948,ETA,545938,CHEMBL252,IC50,=,28.0,nM,7.55,CHEMBL682105,CHEMBL1129982,3.332204510175204,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10948,ETB,545939,CHEMBL1785,IC50,=,1800.0,nM,5.75,CHEMBL677440,CHEMBL1129982,7.495541943884256,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL1094830,PDE5,3284781,CHEMBL1827,IC50,=,0.42,nM,9.38,CHEMBL1106526,CHEMBL1157825,-0.8675005677047231,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094832,PDE5,3284783,CHEMBL1827,IC50,=,0.78,nM,9.11,CHEMBL1106526,CHEMBL1157825,-0.2484613592984996,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1094833,PDE5,3284784,CHEMBL1827,IC50,=,0.35,nM,9.46,CHEMBL1106526,CHEMBL1157825,-1.0498221244986778,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL10951,ETA,536787,CHEMBL252,IC50,=,570.0,nM,6.24,CHEMBL682105,CHEMBL1129982,6.345636360828596,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL10951,ETB,536788,CHEMBL1785,IC50,>,2500.0,nM,,CHEMBL677440,CHEMBL1129982,7.824046010856292,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL1095121,PDE5,3293941,CHEMBL1827,IC50,=,0.07,nM,10.15,CHEMBL1106508,CHEMBL1157119,-2.659260036932778,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1095122,PDE5,3293942,CHEMBL1827,IC50,=,0.94,nM,9.03,CHEMBL1106508,CHEMBL1157119,-0.06187540371808753,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1095123,PDE5,3293944,CHEMBL1827,IC50,=,3.92,nM,8.41,CHEMBL1106508,CHEMBL1157119,1.366091653802371,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1095175,PDE5,3284765,CHEMBL1827,IC50,=,0.65,nM,9.19,CHEMBL1106526,CHEMBL1157825,-0.4307829160924542,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1095176,PDE5,3284766,CHEMBL1827,IC50,=,0.66,nM,9.18,CHEMBL1106526,CHEMBL1157825,-0.4155154439616658,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1095185,PDE5,3284767,CHEMBL1827,IC50,=,1.4,nM,8.85,CHEMBL1106526,CHEMBL1157825,0.3364722366212129,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1095186,PDE5,3284768,CHEMBL1827,IC50,=,0.38,nM,9.42,CHEMBL1106526,CHEMBL1157825,-0.9675840262617056,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1095405,PDE5,3293933,CHEMBL1827,IC50,=,3.28,nM,8.48,CHEMBL1106508,CHEMBL1157119,1.1878434223960523,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1095406,PDE5,3293934,CHEMBL1827,IC50,=,0.09,nM,10.05,CHEMBL1106508,CHEMBL1157119,-2.4079456086518722,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1095440,PDE5,3293937,CHEMBL1827,IC50,=,3.15,nM,8.5,CHEMBL1106508,CHEMBL1157119,1.1474024528375417,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1095455,PDE5,3293945,CHEMBL1827,IC50,=,2.96,nM,8.53,CHEMBL1106508,CHEMBL1157119,1.085189268335969,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1095583,PDE5,3270072,CHEMBL1827,IC50,=,74000.0,nM,4.13,CHEMBL1107382,CHEMBL1157080,11.211820372186306,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1095632,PDE5,25007802,CHEMBL1827,IC50,=,3100.0,nM,5.51,CHEMBL5235562,CHEMBL5233266,8.039157390473237,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1095760,PDE5,3293938,CHEMBL1827,IC50,=,6.48,nM,8.19,CHEMBL1106508,CHEMBL1157119,1.8687205103641833,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL109644,ETA,179968,CHEMBL252,IC50,=,0.077,nM,10.11,CHEMBL873596,CHEMBL1130174,-2.563949857128453,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL109644,ETB,179969,CHEMBL1785,IC50,=,0.48,nM,9.32,CHEMBL677449,CHEMBL1130174,-0.7339691750802004,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL109648,ETA,19405687,CHEMBL252,IC50,=,1.7,nM,8.77,CHEMBL4426313,CHEMBL4425117,0.5306282510621704,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL109648,ETB,19405665,CHEMBL1785,IC50,=,175.0,nM,6.76,CHEMBL4426310,CHEMBL4425117,5.1647859739235145,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL1096598,PDE5,3270086,CHEMBL1827,IC50,=,260.0,nM,6.58,CHEMBL1107382,CHEMBL1157080,5.560681631015528,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1096785,PDE5,3284769,CHEMBL1827,IC50,=,3.3,nM,8.48,CHEMBL1106526,CHEMBL1157825,1.1939224684724346,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1097215,PDE5,3270073,CHEMBL1827,IC50,=,6100.0,nM,5.21,CHEMBL1107382,CHEMBL1157080,8.716044050161402,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1097216,PDE5,3270074,CHEMBL1827,IC50,=,29000.0,nM,4.54,CHEMBL1107382,CHEMBL1157080,10.275051108968611,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1097506,PDE5,3284789,CHEMBL1827,IC50,=,0.07,nM,10.15,CHEMBL1106526,CHEMBL1157825,-2.659260036932778,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1097584,PDE5,3270078,CHEMBL1827,IC50,=,100.0,nM,7.0,CHEMBL1107382,CHEMBL1157080,4.605170185988092,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1097585,PDE5,3270079,CHEMBL1827,IC50,=,88000.0,nM,4.06,CHEMBL1107382,CHEMBL1157080,11.385092093460344,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1097586,PDE5,3270080,CHEMBL1827,IC50,=,2800.0,nM,5.55,CHEMBL1107382,CHEMBL1157080,7.937374696163295,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1097587,PDE5,3270081,CHEMBL1827,IC50,=,60.0,nM,7.22,CHEMBL1107382,CHEMBL1157080,4.0943445622221,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1097717,PDE5,3293929,CHEMBL1827,IC50,=,0.65,nM,9.19,CHEMBL1106508,CHEMBL1157119,-0.4307829160924542,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1097718,PDE5,3293930,CHEMBL1827,IC50,=,0.78,nM,9.11,CHEMBL1106508,CHEMBL1157119,-0.2484613592984996,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1097719,PDE5,3293931,CHEMBL1827,IC50,=,1.01,nM,9.0,CHEMBL1106508,CHEMBL1157119,0.009950330853168092,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL109778,ETA,491503,CHEMBL252,IC50,=,0.29,nM,9.54,CHEMBL681508,CHEMBL1131628,-1.2378743560016174,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL109778,ETB,491500,CHEMBL1785,IC50,=,14100.0,nM,4.85,CHEMBL670729,CHEMBL1131628,9.55393007636626,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL1097780,PDE5,3284773,CHEMBL1827,IC50,=,2.5,nM,8.6,CHEMBL1106526,CHEMBL1157825,0.9162907318741551,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1097781,PDE5,3284774,CHEMBL1827,IC50,=,1.2,nM,8.92,CHEMBL1106526,CHEMBL1157825,0.1823215567939546,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1097782,PDE5,3284775,CHEMBL1827,IC50,=,0.76,nM,9.12,CHEMBL1106526,CHEMBL1157825,-0.2744368457017603,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1097783,PDE5,3284776,CHEMBL1827,IC50,=,2.3,nM,8.64,CHEMBL1106526,CHEMBL1157825,0.8329091229351039,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1097822,PDE5,3284790,CHEMBL1827,IC50,=,0.19,nM,9.72,CHEMBL1106526,CHEMBL1157825,-1.6607312068216509,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1097823,PDE5,3284791,CHEMBL1827,IC50,=,0.08,nM,10.1,CHEMBL1106526,CHEMBL1157825,-2.5257286443082556,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1097923,PDE5,3270089,CHEMBL1827,IC50,=,50.0,nM,7.3,CHEMBL1107382,CHEMBL1157080,3.912023005428146,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1097983,PDE5,3293943,CHEMBL1827,IC50,=,9.52,nM,8.02,CHEMBL1106508,CHEMBL1157119,2.253394848803274,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1098055,PDE5,3293927,CHEMBL1827,IC50,=,0.3,nM,9.52,CHEMBL1106508,CHEMBL1157119,-1.2039728043259361,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1098056,PDE5,3293928,CHEMBL1827,IC50,=,0.86,nM,9.07,CHEMBL1106508,CHEMBL1157119,-0.15082288973458366,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1098114,PDE5,3284778,CHEMBL1827,IC50,=,0.72,nM,9.14,CHEMBL1106526,CHEMBL1157825,-0.3285040669720361,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1098141,PDE5,3284792,CHEMBL1827,IC50,=,0.08,nM,10.1,CHEMBL1106526,CHEMBL1157825,-2.5257286443082556,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL1098465,PDE5,3284785,CHEMBL1827,IC50,=,0.011,nM,10.96,CHEMBL1106526,CHEMBL1157825,-4.509860006183766,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
