disease,candidate_score,match_tags,key,size,last_modified
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/0.Image_modal_COAD/step_im4a/cluster_mutation_frequency.csv,1409,2026-05-07T12:59:46+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/0.Image_modal_COAD/step_im4a/cluster_statistical_tests.csv,994,2026-05-07T12:59:46+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/0.Image_modal_COAD/step_im4a/coad_cluster_clinical_mutation_table.csv,90832,2026-05-07T12:59:50+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/0.Image_modal_COAD/step_im4a/tcga_coadread_driver_mmr_mutations.csv,580720,2026-05-07T12:59:50+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/0.Image_modal_COAD/step_im4a/tcga_coadread_patient_clinical.csv,175105,2026-05-07T12:59:50+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/0.Image_modal_COAD/step_im4a/tcga_coadread_sample_clinical.csv,109143,2026-05-07T12:59:50+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/0.Image_modal_COAD/step_im4b/coad_cluster_pathway_profiles.csv,893,2026-05-07T13:13:37+00:00
Colon,5,"final,ranking",20260408_new_pre_project_biso/202604_Final_data/Colon/0.Image_modal_COAD/step_im4c/coad_final_drug_cluster_recommendations.csv,21335,2026-05-07T13:13:42+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/0.Image_modal_COAD/step_im5/ablation_comparison_full_20260430_v1.csv,2689,2026-05-07T13:09:05+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step4_2abc_15models_5cv_groupcv_scaffoldcv_overfit_table.csv,3236,2026-04-29T04:41:57+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step4_model_metrics_full_table.csv,25736,2026-04-29T04:41:57+00:00
Colon,5,"final,ranking",20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step5_ensemble_candidate_scoring_table.csv,1311,2026-04-29T04:41:57+00:00
Colon,5,"final,ranking",20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_all_drugs_weighted_ensemble_ranking.csv,42347,2026-04-29T04:41:57+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_external_validation_existing_results/20260428_colon_v2_colon_comprehensive_drug_scores.csv,2439,2026-04-29T04:41:57+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_external_validation_existing_results/20260428_colon_v2_colon_top50_drugs_ensemble.csv,7779,2026-04-29T04:41:57+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_external_validation_raw_inputs/PRISM/20260428_colon_v2_prism-repurposing-20q2-primary-screen-cell-line-info.csv,46849,2026-04-29T04:42:20+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_external_validation_raw_inputs/PRISM/20260428_colon_v2_prism-repurposing-20q2-primary-screen-replicate-collapsed-treatment-info.csv,1312286,2026-04-29T04:42:20+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/curated_data/validation/prism/prism-repurposing-20q2-primary-screen-cell-line-info.csv,46849,2026-04-29T04:45:11+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/curated_data/validation/prism/prism-repurposing-20q2-primary-screen-logfold-change.csv,127463070,2026-04-29T04:45:11+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/curated_data/validation/prism/prism-repurposing-20q2-primary-screen-primary-mfi.csv,77284578,2026-04-29T04:45:27+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/curated_data/validation/prism/prism-repurposing-20q2-primary-screen-replicate-collapsed-logfold-change.csv,46663573,2026-04-29T04:45:33+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/curated_data/validation/prism/prism-repurposing-20q2-primary-screen-replicate-collapsed-treatment-info.csv,1312286,2026-04-29T04:45:33+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/curated_data/validation/prism/prism-repurposing-20q2-primary-screen-replicate-treatment-info.csv,5719584,2026-04-29T04:45:33+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/curated_data/validation/prism/prism-repurposing-20q2-secondary-screen-cell-line-info.csv,84730,2026-04-29T04:45:34+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/curated_data/validation/prism/prism-repurposing-20q2-secondary-screen-dose-response-curve-parameters.csv,290170269,2026-04-29T04:45:34+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/curated_data/validation/prism/prism-repurposing-20q2-secondary-screen-logfold-change.csv,308481930,2026-04-29T04:46:07+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/curated_data/validation/prism/prism-repurposing-20q2-secondary-screen-mfi.csv,192489096,2026-04-29T04:46:37+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/curated_data/validation/prism/prism-repurposing-20q2-secondary-screen-pooling-info.csv,331675,2026-04-29T04:46:55+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/curated_data/validation/prism/prism-repurposing-20q2-secondary-screen-replicate-collapsed-logfold-change.csv,114666971,2026-04-29T04:46:55+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/curated_data/validation/prism/prism-repurposing-20q2-secondary-screen-replicate-collapsed-treatment-info.csv,4284816,2026-04-29T04:47:06+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/curated_data/validation/prism/prism-repurposing-20q2-secondary-screen-replicate-treatment-info.csv,16127430,2026-04-29T04:47:06+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/results/colon_clinical_trials_matched_drugs.csv,2312,2026-04-29T04:47:09+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/results/colon_comprehensive_drug_scores.csv,2468,2026-04-29T04:47:09+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/results/colon_cosmic_matched_drugs.csv,427,2026-04-29T04:47:09+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/results/colon_cptac_matched_drugs.csv,925,2026-04-29T04:47:09+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/results/colon_geo_matched_drugs.csv,921,2026-04-29T04:47:09+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_run/results/colon_prism_matched_drugs.csv,1428,2026-04-29T04:47:10+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_synced_inputs/curated_data/validation/prism/prism-repurposing-20q2-primary-screen-cell-line-info.csv,46849,2026-04-29T04:49:09+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_synced_inputs/curated_data/validation/prism/prism-repurposing-20q2-primary-screen-logfold-change.csv,127463070,2026-04-29T04:49:09+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_synced_inputs/curated_data/validation/prism/prism-repurposing-20q2-primary-screen-primary-mfi.csv,77284578,2026-04-29T04:49:19+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_synced_inputs/curated_data/validation/prism/prism-repurposing-20q2-primary-screen-replicate-collapsed-logfold-change.csv,46663573,2026-04-29T04:49:34+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_synced_inputs/curated_data/validation/prism/prism-repurposing-20q2-primary-screen-replicate-collapsed-treatment-info.csv,1312286,2026-04-29T04:49:35+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_synced_inputs/curated_data/validation/prism/prism-repurposing-20q2-primary-screen-replicate-treatment-info.csv,5719584,2026-04-29T04:49:36+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_synced_inputs/curated_data/validation/prism/prism-repurposing-20q2-secondary-screen-cell-line-info.csv,84730,2026-04-29T04:49:37+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_synced_inputs/curated_data/validation/prism/prism-repurposing-20q2-secondary-screen-dose-response-curve-parameters.csv,290170269,2026-04-29T04:49:38+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_synced_inputs/curated_data/validation/prism/prism-repurposing-20q2-secondary-screen-logfold-change.csv,308481930,2026-04-29T04:49:59+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_synced_inputs/curated_data/validation/prism/prism-repurposing-20q2-secondary-screen-mfi.csv,192489096,2026-04-29T04:50:35+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_synced_inputs/curated_data/validation/prism/prism-repurposing-20q2-secondary-screen-pooling-info.csv,331675,2026-04-29T04:50:53+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_synced_inputs/curated_data/validation/prism/prism-repurposing-20q2-secondary-screen-replicate-collapsed-logfold-change.csv,114666971,2026-04-29T04:50:54+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_synced_inputs/curated_data/validation/prism/prism-repurposing-20q2-secondary-screen-replicate-collapsed-treatment-info.csv,4284816,2026-04-29T04:51:04+00:00
Colon,5,final,20260408_new_pre_project_biso/202604_Final_data/Colon/20260428_colon_v2/20260428_colon_v2_step6_synced_inputs/curated_data/validation/prism/prism-repurposing-20q2-secondary-screen-replicate-treatment-info.csv,16127430,2026-04-29T04:51:06+00:00
HNSC,13,"final,top30,tier,admet",20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im4c/hnsc_top30_admet_4tier_classification.csv,28519,2026-05-09T12:49:37+00:00
HNSC,12,"final,top15,tier",20260408_new_pre_project_biso/202604_Final_data/HNSC/results/20260427_hnsc_step4_v1/step7_top15_hnsc_provisional_with_fixed_tier.csv,743,2026-04-28T10:27:11+00:00
HNSC,11,"final,top30,tier",20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im4c/hnsc_top30_4tier_classification.csv,28519,2026-05-09T12:49:36+00:00
HNSC,11,"final,top15,admet",20260408_new_pre_project_biso/202604_Final_data/HNSC/base_data/20260421_hnsc/outputs/final_selection/hnsc_admet_filtered_top15.csv,20694,2026-04-28T09:58:07+00:00
HNSC,11,"final,top30,tier",20260408_new_pre_project_biso/202604_Final_data/HNSC/results/20260427_hnsc_step4_v1/top30_tier1234_fixed_hnsc.csv,1858,2026-04-28T10:27:13+00:00
HNSC,11,"final,top15,admet",20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/base_data/20260421_hnsc/outputs/final_selection/hnsc_admet_filtered_top15.csv,20694,2026-04-28T09:58:42+00:00
HNSC,11,"final,top15,admet",20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/external_validation/final_selection_reference/hnsc_admet_filtered_top15.csv,20694,2026-04-28T09:58:42+00:00
HNSC,9,"final,top15",20260408_new_pre_project_biso/202604_Final_data/HNSC/base_data/20260421_hnsc/outputs/final_selection/step6_hnsc/repurposing_top15.csv,15351,2026-04-28T09:58:07+00:00
HNSC,9,"final,top15",20260408_new_pre_project_biso/202604_Final_data/HNSC/external_validation/step6_hnsc_reference/repurposing_top15.csv,15351,2026-04-28T09:58:15+00:00
HNSC,9,"final,top15",20260408_new_pre_project_biso/202604_Final_data/HNSC/results/20260427_hnsc_step4_v1/step7_top15_hnsc_extended.csv,1986,2026-04-28T10:27:09+00:00
HNSC,9,"final,top15",20260408_new_pre_project_biso/202604_Final_data/HNSC/results/20260427_hnsc_step4_v1/step7_top15_hnsc_provisional.csv,642,2026-04-28T10:27:10+00:00
HNSC,9,"final,top15",20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/base_data/20260421_hnsc/outputs/final_selection/step6_hnsc/repurposing_top15.csv,15351,2026-04-28T09:58:42+00:00
HNSC,9,"final,top15",20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/external_validation/final_selection_reference/step6_hnsc/repurposing_top15.csv,15351,2026-04-28T09:58:42+00:00
HNSC,9,"final,top15",20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/external_validation/step6_hnsc_reference/repurposing_top15.csv,15351,2026-04-28T09:58:42+00:00
HNSC,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im4c/hnsc_top30_cluster_drug_hypotheses.csv,9113,2026-05-09T12:49:37+00:00
HNSC,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/HNSC/external_validation/20260427_hnsc_step4_v1/top30_external_validation_independent.csv,753,2026-04-28T10:27:07+00:00
HNSC,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/HNSC/results/20260427_hnsc_step4_v1/step7_top30_hnsc_extended.csv,3467,2026-04-28T10:27:12+00:00
HNSC,7,"final,admet,ranking",20260408_new_pre_project_biso/202604_Final_data/HNSC/base_data/20260421_hnsc/outputs/final_selection/hnsc_admet_candidate_gate.csv,62608,2026-04-28T09:58:07+00:00
HNSC,7,"final,admet,ranking",20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/base_data/20260421_hnsc/outputs/final_selection/hnsc_admet_candidate_gate.csv,62608,2026-04-28T09:58:42+00:00
HNSC,7,"final,admet,ranking",20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/external_validation/final_selection_reference/hnsc_admet_candidate_gate.csv,62608,2026-04-28T09:58:42+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im2/all_patient_embeddings_hnsc_merged_metadata.csv,3621,2026-05-09T12:49:37+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im2/all_slide_embeddings_hnsc_merged_metadata.csv,22983,2026-05-09T12:49:40+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im3/kmeans_silhouette.csv,157,2026-05-09T12:49:40+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im3/patient_clusters.csv,8635,2026-05-09T12:49:40+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im4a/cluster_clinical_mutation_merged.csv,295711,2026-05-09T12:49:40+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im4a/cluster_clinical_summary.csv,527,2026-05-09T12:49:40+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im4a/cluster_grade_distribution.csv,67,2026-05-09T12:49:40+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im4a/cluster_hpv_status_distribution.csv,50,2026-05-09T12:49:40+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im4a/cluster_molecular_subtype_distribution.csv,36,2026-05-09T12:49:37+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im4a/cluster_mutation_frequency.csv,370,2026-05-09T12:49:36+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im4a/cluster_pancan_rna_subtype_distribution.csv,52,2026-05-09T12:49:36+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im4a/cluster_stage_distribution.csv,99,2026-05-09T12:49:36+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im4a/cluster_statistical_tests.csv,1590,2026-05-09T12:49:36+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im4c/hnsc_cluster_pathway_features.csv,130,2026-05-09T12:49:36+00:00
HNSC,5,"final,ranking",20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im4c/hnsc_final_drug_cluster_recommendations.csv,9113,2026-05-09T12:49:36+00:00
HNSC,5,"final,ranking",20260408_new_pre_project_biso/202604_Final_data/HNSC/0.Image_modal_HNSC/step_im5/reranking_comparison_20260430_v1.csv,225,2026-05-09T12:49:37+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/base_data/20260421_hnsc/biso_reproduce/row_metadata.csv,1657259,2026-04-28T09:58:06+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/base_data/20260421_hnsc/outputs/final_selection/hnsc_selected_drugs_top50.csv,44903,2026-04-28T09:58:07+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/base_data/20260421_hnsc/outputs/final_selection/step6_hnsc/positive_controls.csv,5073,2026-04-28T09:58:07+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/base_data/20260421_hnsc/outputs/final_selection/step6_hnsc/step6_all_drugs.csv,179207,2026-04-28T09:58:07+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/base_data/20260421_hnsc/outputs/final_selection/step6_hnsc/step6_top50_full.csv,44903,2026-04-28T09:58:07+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/external_validation/step6_hnsc_reference/positive_controls.csv,5073,2026-04-28T09:58:15+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/external_validation/step6_hnsc_reference/step6_all_drugs.csv,179207,2026-04-28T09:58:15+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/external_validation/step6_hnsc_reference/step6_top50_full.csv,44903,2026-04-28T09:58:15+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/GDSC/GDSC2-dataset.csv,36297980,2026-04-28T10:02:25+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/GDSC/derived_hnsc/GDSC2_HNSC_ic50_subset.csv,1398110,2026-04-28T10:02:25+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/GDSC/derived_hnsc/GDSC2_HNSC_summary.csv,111,2026-04-28T10:02:25+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/GDSC/screened_compounds_rel_8.5.csv,46414,2026-04-28T10:02:25+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/additional_sources/clinicaltrials/clinicaltrials_hnsc_status_counts.csv,246,2026-04-28T10:02:25+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/additional_sources/prism/derived_hnsc_like/prism_secondary_upper_aerodigestive_dose_response.csv,16931196,2026-04-28T10:02:25+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/additional_sources/prism/prism-repurposing-20q2-primary-screen-cell-line-info.csv,46849,2026-04-28T10:02:25+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/additional_sources/prism/prism-repurposing-20q2-primary-screen-logfold-change.csv,127463070,2026-04-28T10:02:27+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/additional_sources/prism/prism-repurposing-20q2-primary-screen-primary-mfi.csv,77284578,2026-04-28T10:02:26+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/additional_sources/prism/prism-repurposing-20q2-primary-screen-replicate-collapsed-logfold-change.csv,46663573,2026-04-28T10:02:25+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/additional_sources/prism/prism-repurposing-20q2-primary-screen-replicate-collapsed-treatment-info.csv,1312286,2026-04-28T10:02:25+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/additional_sources/prism/prism-repurposing-20q2-primary-screen-replicate-treatment-info.csv,5719584,2026-04-28T10:02:25+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/additional_sources/prism/prism-repurposing-20q2-secondary-screen-cell-line-info.csv,84730,2026-04-28T10:02:25+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/additional_sources/prism/prism-repurposing-20q2-secondary-screen-dose-response-curve-parameters.csv,290170269,2026-04-28T10:02:26+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/additional_sources/prism/prism-repurposing-20q2-secondary-screen-logfold-change.csv,308481930,2026-04-28T10:02:26+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/additional_sources/prism/prism-repurposing-20q2-secondary-screen-mfi.csv,192489096,2026-04-28T10:02:25+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/additional_sources/prism/prism-repurposing-20q2-secondary-screen-pooling-info.csv,331675,2026-04-28T10:02:25+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/additional_sources/prism/prism-repurposing-20q2-secondary-screen-replicate-collapsed-logfold-change.csv,114666971,2026-04-28T10:02:25+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/additional_sources/prism/prism-repurposing-20q2-secondary-screen-replicate-collapsed-treatment-info.csv,4284816,2026-04-28T10:02:26+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/additional_sources/prism/prism-repurposing-20q2-secondary-screen-replicate-treatment-info.csv,16127430,2026-04-28T10:02:26+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/depmap/CRISPRGeneEffect.csv,428678699,2026-04-28T10:02:27+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/depmap/Gene.csv,16564061,2026-04-28T10:02:26+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/depmap/Model.csv,645696,2026-04-28T10:02:26+00:00
HNSC,5,"final,ranking",20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/raw_meta/depmap_head_neck_model_candidates.csv,19591,2026-04-28T10:02:27+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/raw_meta/gdsc_hnsc_prism_upper_aerodigestive_drug_name_overlap.csv,2433,2026-04-28T10:02:27+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/raw_meta/hnsc_gdsc_depmap_cellline_map.csv,10354,2026-04-28T10:02:27+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/raw/HNSC_raw/raw_meta/prism_upper_aerodigestive_secondary_cell_lines.csv,6459,2026-04-28T10:02:27+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/base_data/20260421_hnsc/biso_reproduce/row_metadata.csv,1657259,2026-04-28T09:58:42+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/base_data/20260421_hnsc/outputs/final_selection/hnsc_selected_drugs_top50.csv,44903,2026-04-28T09:58:42+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/base_data/20260421_hnsc/outputs/final_selection/step6_hnsc/positive_controls.csv,5073,2026-04-28T09:58:42+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/base_data/20260421_hnsc/outputs/final_selection/step6_hnsc/step6_all_drugs.csv,179207,2026-04-28T09:58:42+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/base_data/20260421_hnsc/outputs/final_selection/step6_hnsc/step6_top50_full.csv,44903,2026-04-28T09:58:42+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/external_validation/final_selection_reference/hnsc_selected_drugs_top50.csv,44903,2026-04-28T09:58:42+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/external_validation/final_selection_reference/step6_hnsc/positive_controls.csv,5073,2026-04-28T09:58:42+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/external_validation/final_selection_reference/step6_hnsc/step6_all_drugs.csv,179207,2026-04-28T09:58:42+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/external_validation/final_selection_reference/step6_hnsc/step6_top50_full.csv,44903,2026-04-28T09:58:42+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/external_validation/step6_hnsc_reference/positive_controls.csv,5073,2026-04-28T09:58:42+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/external_validation/step6_hnsc_reference/step6_all_drugs.csv,179207,2026-04-28T09:58:42+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/external_validation/step6_hnsc_reference/step6_top50_full.csv,44903,2026-04-28T09:58:42+00:00
HNSC,5,final,20260408_new_pre_project_biso/202604_Final_data/HNSC/workspace_seed/row_metadata.csv,1657259,2026-04-28T09:58:42+00:00
