admet_id,candidate_id,disease_id,drug_id,safety_score,verdict,admet_status,hard_fail,hard_fail_reasons,soft_flags,raw_json
admet_5852ac6757ebb84b,cand_5852ac6757ebb84b,Colon,1004,7.0,PASS,Candidate,,,,"{""DRUG_NAME"": ""Vinblastine"", ""TARGET"": ""Microtubule destabiliser"", ""TARGET_PATHWAY"": ""Mitosis"", ""admet_category"": ""Candidate"", ""admet_coverage"": ""0.5454545454545454"", ""canonical_drug_id"": ""1004"", ""crc_clinical_tier"": ""3"", ""crc_clinical_tier_label_ko"": ""대장암에 전형적으로 쓰이지 않는(또는 미사용) 약물"", ""crc_tier_evidence_source"": ""ensemble:step6_tier_20260428_colon_v2"", ""drug_name"": ""Vinblastine"", ""drug_name_norm"": ""vinblastine"", ""hba"": ""12"", ""hbd"": ""3"", ""logp"": ""3.99"", ""mw"": ""810.99"", ""n_analog"": ""1"", ""n_cell_lines"": ""32"", ""n_close_analog"": ""2"", ""n_exact"": ""9"", ""n_total_matches"": ""12"", ""pains_alert"": ""False"", ""pred_ic50_max"": ""0.4396240209206846"", ""pred_ic50_mean"": ""-1.88130152959283"", ""pred_ic50_mean_admet"": ""-1.88130152959283"", ""pred_ic50_min"": ""-2.972125143163342"", ""pred_ic50_std"": ""0.8877903561946269"", ""rank"": ""3"", ""rank_20260428_colon_v2"": ""3"", ""rank_admet"": ""3"", ""rotatable_bonds"": ""7"", ""safety_score"": ""7.0"", ""smiles"": ""CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1"", ""step7_experiment_id"": ""colon_v2_step7_admet22assay_choi_protocol"", ""step7_experiment_label_ko"": ""초이 프로토콜 22 assay ADMET(Tanimoto) 병합 후 PASS/WARNING 기준 Top15"", ""step7_final_rank"": ""3"", ""target"": ""Microtubule destabiliser"", ""target_pathway"": ""Mitosis"", ""tier_20260428_colon_v2"": ""Tier3"", ""tier_rationale_20260428_colon_v2"": ""Not used/established for CRC in current protocol context"", ""tpsa"": ""154.1"", ""verdict"": ""PASS"", ""y_true_mean"": ""-2.883335""}"
admet_ec7a04d36bd8c90a,cand_ec7a04d36bd8c90a,Colon,1088,6.4,PASS,Candidate,,,,"{""DRUG_NAME"": ""Irinotecan"", ""TARGET"": ""TOP1"", ""TARGET_PATHWAY"": ""DNA replication"", ""admet_category"": ""Candidate"", ""admet_coverage"": ""0.4090909090909091"", ""canonical_drug_id"": ""1088"", ""crc_clinical_tier"": ""1"", ""crc_clinical_tier_label_ko"": ""대장암(CRC) 승인 약물"", ""crc_tier_evidence_source"": ""ensemble:step6_tier_20260428_colon_v2"", ""drug_name"": ""Irinotecan"", ""drug_name_norm"": ""irinotecan"", ""hba"": ""8"", ""hbd"": ""1"", ""logp"": ""4.09"", ""mw"": ""586.69"", ""n_analog"": ""1"", ""n_cell_lines"": ""35"", ""n_close_analog"": ""0"", ""n_exact"": ""8"", ""n_total_matches"": ""9"", ""pains_alert"": ""False"", ""pred_ic50_max"": ""3.8072823915481657"", ""pred_ic50_mean"": ""1.071075002411201"", ""pred_ic50_mean_admet"": ""1.071075002411201"", ""pred_ic50_min"": ""-0.1735170300590127"", ""pred_ic50_std"": ""0.8720221451415644"", ""rank"": ""24"", ""rank_20260428_colon_v2"": ""24"", ""rank_admet"": ""24"", ""rotatable_bonds"": ""4"", ""safety_score"": ""6.4"", ""smiles"": ""CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC"", ""step7_experiment_id"": ""colon_v2_step7_admet22assay_choi_protocol"", ""step7_experiment_label_ko"": ""초이 프로토콜 22 assay ADMET(Tanimoto) 병합 후 PASS/WARNING 기준 Top15"", ""step7_final_rank"": ""4"", ""target"": ""TOP1"", ""target_pathway"": ""DNA replication"", ""tier_20260428_colon_v2"": ""Tier1"", ""tier_rationale_20260428_colon_v2"": ""CRC approved drug"", ""tpsa"": ""114.2"", ""verdict"": ""PASS"", ""y_true_mean"": ""3.7548714""}"
admet_13273f2b6da41728,cand_13273f2b6da41728,Colon,1003,6.25,PASS,Candidate,,,,"{""DRUG_NAME"": ""Camptothecin"", ""TARGET"": ""TOP1"", ""TARGET_PATHWAY"": ""DNA replication"", ""admet_category"": ""Candidate"", ""admet_coverage"": ""0.2272727272727272"", ""canonical_drug_id"": ""1003"", ""crc_clinical_tier"": ""4"", ""crc_clinical_tier_label_ko"": ""화합물·근거 부족·추가 확인이 필요한 약물"", ""crc_tier_evidence_source"": ""ensemble:step6_tier_20260428_colon_v2"", ""drug_name"": ""Camptothecin"", ""drug_name_norm"": ""camptothecin"", ""hba"": ""5"", ""hbd"": ""1"", ""logp"": ""2.08"", ""mw"": ""348.36"", ""n_analog"": ""2"", ""n_cell_lines"": ""35"", ""n_close_analog"": ""0"", ""n_exact"": ""3"", ""n_total_matches"": ""5"", ""pains_alert"": ""False"", ""pred_ic50_max"": ""1.931103465783504"", ""pred_ic50_mean"": ""-0.2178194859610918"", ""pred_ic50_mean_admet"": ""-0.2178194859610918"", ""pred_ic50_min"": ""-1.0421588202773562"", ""pred_ic50_std"": ""0.7263120858746933"", ""rank"": ""11"", ""rank_20260428_colon_v2"": ""11"", ""rank_admet"": ""11"", ""rotatable_bonds"": ""1"", ""safety_score"": ""6.25"", ""smiles"": ""CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1"", ""step7_experiment_id"": ""colon_v2_step7_admet22assay_choi_protocol"", ""step7_experiment_label_ko"": ""초이 프로토콜 22 assay ADMET(Tanimoto) 병합 후 PASS/WARNING 기준 Top15"", ""step7_final_rank"": ""5"", ""target"": ""TOP1"", ""target_pathway"": ""DNA replication"", ""tier_20260428_colon_v2"": ""Tier4"", ""tier_rationale_20260428_colon_v2"": ""Compound / requires further review"", ""tpsa"": ""81.42"", ""verdict"": ""PASS"", ""y_true_mean"": ""-1.4908013""}"
admet_f0d0a8a5fb284504,cand_f0d0a8a5fb284504,Colon,1016,5.5,WARNING,Caution,,,,"{""DRUG_NAME"": ""Temsirolimus"", ""TARGET"": ""MTOR"", ""TARGET_PATHWAY"": ""PI3K/MTOR signaling"", ""admet_category"": ""Caution"", ""admet_coverage"": ""0.3181818181818182"", ""canonical_drug_id"": ""1016"", ""crc_clinical_tier"": ""2"", ""crc_clinical_tier_label_ko"": ""대장암 외 암종 승인, 대장암 적응증 확장·연구 중인 약물"", ""crc_tier_evidence_source"": ""ensemble:step6_tier_20260428_colon_v2"", ""drug_name"": ""Temsirolimus"", ""drug_name_norm"": ""temsirolimus"", ""hba"": ""16"", ""hbd"": ""4"", ""logp"": ""5.72"", ""mw"": ""1030.3"", ""n_analog"": ""4"", ""n_cell_lines"": ""34"", ""n_close_analog"": ""0"", ""n_exact"": ""3"", ""n_total_matches"": ""7"", ""pains_alert"": ""False"", ""pred_ic50_max"": ""0.9926970667275864"", ""pred_ic50_mean"": ""-0.9397781208459692"", ""pred_ic50_mean_admet"": ""-0.9397781208459692"", ""pred_ic50_min"": ""-2.0084161137890555"", ""pred_ic50_std"": ""0.7418608798334463"", ""rank"": ""7"", ""rank_20260428_colon_v2"": ""7"", ""rank_admet"": ""7"", ""rotatable_bonds"": ""10"", ""safety_score"": ""5.5"", ""smiles"": ""CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C"", ""step7_experiment_id"": ""colon_v2_step7_admet22assay_choi_protocol"", ""step7_experiment_label_ko"": ""초이 프로토콜 22 assay ADMET(Tanimoto) 병합 후 PASS/WARNING 기준 Top15"", ""step7_final_rank"": ""6"", ""target"": ""MTOR"", ""target_pathway"": ""PI3K/MTOR signaling"", ""tier_20260428_colon_v2"": ""Tier2"", ""tier_rationale_20260428_colon_v2"": ""Approved outside CRC and under CRC study (indication expansion)"", ""tpsa"": ""241.96"", ""verdict"": ""WARNING"", ""y_true_mean"": ""2.0678022""}"
admet_1434d5a4a4e3b199,cand_1434d5a4a4e3b199,Colon,1084,5.5,WARNING,Caution,,,,"{""DRUG_NAME"": ""Rapamycin"", ""TARGET"": ""MTORC1"", ""TARGET_PATHWAY"": ""PI3K/MTOR signaling"", ""admet_category"": ""Caution"", ""admet_coverage"": ""0.3181818181818182"", ""canonical_drug_id"": ""1084"", ""crc_clinical_tier"": ""2"", ""crc_clinical_tier_label_ko"": ""대장암 외 암종 승인, 대장암 적응증 확장·연구 중인 약물"", ""crc_tier_evidence_source"": ""ensemble:step6_tier_20260428_colon_v2"", ""drug_name"": ""Rapamycin"", ""drug_name_norm"": ""rapamycin"", ""hba"": ""13"", ""hbd"": ""3"", ""logp"": ""6.18"", ""mw"": ""914.19"", ""n_analog"": ""1"", ""n_cell_lines"": ""33"", ""n_close_analog"": ""4"", ""n_exact"": ""2"", ""n_total_matches"": ""7"", ""pains_alert"": ""False"", ""pred_ic50_max"": ""1.1935458202936435"", ""pred_ic50_mean"": ""-0.7914829007194344"", ""pred_ic50_mean_admet"": ""-0.7914829007194344"", ""pred_ic50_min"": ""-1.8774746689476705"", ""pred_ic50_std"": ""0.7248989367182039"", ""rank"": ""8"", ""rank_20260428_colon_v2"": ""8"", ""rank_admet"": ""8"", ""rotatable_bonds"": ""6"", ""safety_score"": ""5.5"", ""smiles"": ""[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](O)[C@@H](C1)OC"", ""step7_experiment_id"": ""colon_v2_step7_admet22assay_choi_protocol"", ""step7_experiment_label_ko"": ""초이 프로토콜 22 assay ADMET(Tanimoto) 병합 후 PASS/WARNING 기준 Top15"", ""step7_final_rank"": ""7"", ""target"": ""MTORC1"", ""target_pathway"": ""PI3K/MTOR signaling"", ""tier_20260428_colon_v2"": ""Tier2"", ""tier_rationale_20260428_colon_v2"": ""Approved outside CRC and under CRC study (indication expansion)"", ""tpsa"": ""195.43"", ""verdict"": ""WARNING"", ""y_true_mean"": ""-1.4873266""}"
admet_57fbbde58f158643,cand_57fbbde58f158643,Colon,1034,5.25,WARNING,Caution,,,,"{""DRUG_NAME"": ""Staurosporine"", ""TARGET"": ""Broad spectrum kinase inhibitor"", ""TARGET_PATHWAY"": ""RTK signaling"", ""admet_category"": ""Caution"", ""admet_coverage"": ""0.0454545454545454"", ""canonical_drug_id"": ""1034"", ""crc_clinical_tier"": ""4"", ""crc_clinical_tier_label_ko"": ""화합물·근거 부족·추가 확인이 필요한 약물"", ""crc_tier_evidence_source"": ""ensemble:step6_tier_20260428_colon_v2"", ""drug_name"": ""Staurosporine"", ""drug_name_norm"": ""staurosporine"", ""hba"": ""4"", ""hbd"": ""2"", ""logp"": ""4.35"", ""mw"": ""466.54"", ""n_analog"": ""1"", ""n_cell_lines"": ""35"", ""n_close_analog"": ""0"", ""n_exact"": ""0"", ""n_total_matches"": ""1"", ""pains_alert"": ""False"", ""pred_ic50_max"": ""2.1395217749132875"", ""pred_ic50_mean"": ""0.0724530932993555"", ""pred_ic50_mean_admet"": ""0.0724530932993555"", ""pred_ic50_min"": ""-0.6902701993548904"", ""pred_ic50_std"": ""0.6390760274414361"", ""rank"": ""14"", ""rank_20260428_colon_v2"": ""14"", ""rank_admet"": ""14"", ""rotatable_bonds"": ""2"", ""safety_score"": ""5.25"", ""smiles"": ""CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4"", ""step7_experiment_id"": ""colon_v2_step7_admet22assay_choi_protocol"", ""step7_experiment_label_ko"": ""초이 프로토콜 22 assay ADMET(Tanimoto) 병합 후 PASS/WARNING 기준 Top15"", ""step7_final_rank"": ""8"", ""target"": ""Broad spectrum kinase inhibitor"", ""target_pathway"": ""RTK signaling"", ""tier_20260428_colon_v2"": ""Tier4"", ""tier_rationale_20260428_colon_v2"": ""Compound / requires further review"", ""tpsa"": ""69.45"", ""verdict"": ""WARNING"", ""y_true_mean"": ""-2.5252082""}"
admet_0440432bcfa3c9b0,cand_0440432bcfa3c9b0,Colon,1372,5.15,WARNING,Caution,,,,"{""DRUG_NAME"": ""Trametinib"", ""TARGET"": ""MEK1, MEK2"", ""TARGET_PATHWAY"": ""ERK MAPK signaling"", ""admet_category"": ""Caution"", ""admet_coverage"": ""0.0909090909090909"", ""canonical_drug_id"": ""1372"", ""crc_clinical_tier"": ""2"", ""crc_clinical_tier_label_ko"": ""대장암 외 암종 승인, 대장암 적응증 확장·연구 중인 약물"", ""crc_tier_evidence_source"": ""ensemble:step6_tier_20260428_colon_v2"", ""drug_name"": ""Trametinib"", ""drug_name_norm"": ""trametinib"", ""hba"": ""5"", ""hbd"": ""2"", ""logp"": ""3.94"", ""mw"": ""615.4"", ""n_analog"": ""0"", ""n_cell_lines"": ""35"", ""n_close_analog"": ""0"", ""n_exact"": ""2"", ""n_total_matches"": ""2"", ""pains_alert"": ""False"", ""pred_ic50_max"": ""3.049077499191077"", ""pred_ic50_mean"": ""0.669847320967591"", ""pred_ic50_mean_admet"": ""0.669847320967591"", ""pred_ic50_min"": ""-0.0865022981169466"", ""pred_ic50_std"": ""0.6657980351325283"", ""rank"": ""16"", ""rank_20260428_colon_v2"": ""16"", ""rank_admet"": ""16"", ""rotatable_bonds"": ""5"", ""safety_score"": ""5.15"", ""smiles"": ""CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1"", ""step7_experiment_id"": ""colon_v2_step7_admet22assay_choi_protocol"", ""step7_experiment_label_ko"": ""초이 프로토콜 22 assay ADMET(Tanimoto) 병합 후 PASS/WARNING 기준 Top15"", ""step7_final_rank"": ""9"", ""target"": ""MEK1, MEK2"", ""target_pathway"": ""ERK MAPK signaling"", ""tier_20260428_colon_v2"": ""Tier2"", ""tier_rationale_20260428_colon_v2"": ""Approved outside CRC and under CRC study (indication expansion)"", ""tpsa"": ""107.13"", ""verdict"": ""WARNING"", ""y_true_mean"": ""-2.4655933""}"
admet_d9cfcaa669b1cc29,cand_d9cfcaa669b1cc29,Colon,2169,5.15,WARNING,Caution,,,,"{""DRUG_NAME"": ""AZD6482"", ""TARGET"": ""PI3Kbeta"", ""TARGET_PATHWAY"": ""PI3K/MTOR signaling"", ""admet_category"": ""Caution"", ""admet_coverage"": ""0.0909090909090909"", ""canonical_drug_id"": ""2169"", ""crc_clinical_tier"": ""4"", ""crc_clinical_tier_label_ko"": ""화합물·근거 부족·추가 확인이 필요한 약물"", ""crc_tier_evidence_source"": ""ensemble:step6_tier_20260428_colon_v2"", ""drug_name"": ""AZD6482"", ""drug_name_norm"": ""azd6482"", ""hba"": ""6"", ""hbd"": ""2"", ""logp"": ""2.71"", ""mw"": ""408.46"", ""n_analog"": ""2"", ""n_cell_lines"": ""4"", ""n_close_analog"": ""0"", ""n_exact"": ""0"", ""n_total_matches"": ""2"", ""pains_alert"": ""False"", ""pred_ic50_max"": ""1.0728094745871872"", ""pred_ic50_mean"": ""0.816394261630078"", ""pred_ic50_mean_admet"": ""0.816394261630078"", ""pred_ic50_min"": ""0.5352720015635118"", ""pred_ic50_std"": ""0.2891173576229351"", ""rank"": ""19"", ""rank_20260428_colon_v2"": ""19"", ""rank_admet"": ""19"", ""rotatable_bonds"": ""5"", ""safety_score"": ""5.15"", ""smiles"": ""Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1"", ""step7_experiment_id"": ""colon_v2_step7_admet22assay_choi_protocol"", ""step7_experiment_label_ko"": ""초이 프로토콜 22 assay ADMET(Tanimoto) 병합 후 PASS/WARNING 기준 Top15"", ""step7_final_rank"": ""10"", ""target"": ""PI3Kbeta"", ""target_pathway"": ""PI3K/MTOR signaling"", ""tier_20260428_colon_v2"": ""Tier4"", ""tier_rationale_20260428_colon_v2"": ""Compound / requires further review"", ""tpsa"": ""96.17"", ""verdict"": ""WARNING"", ""y_true_mean"": ""4.1665077""}"
admet_d9197ea8a38ce9ed,cand_d9197ea8a38ce9ed,Colon,1026,5.0,WARNING,Caution,,,,"{""DRUG_NAME"": ""Tanespimycin"", ""TARGET"": ""HSP90"", ""TARGET_PATHWAY"": ""Protein stability and degradation"", ""admet_category"": ""Caution"", ""admet_coverage"": ""0.0909090909090909"", ""canonical_drug_id"": ""1026"", ""crc_clinical_tier"": ""4"", ""crc_clinical_tier_label_ko"": ""화합물·근거 부족·추가 확인이 필요한 약물"", ""crc_tier_evidence_source"": ""ensemble:step6_tier_20260428_colon_v2"", ""drug_name"": ""Tanespimycin"", ""drug_name_norm"": ""tanespimycin"", ""hba"": ""9"", ""hbd"": ""4"", ""logp"": ""2.54"", ""mw"": ""585.7"", ""n_analog"": ""1"", ""n_cell_lines"": ""35"", ""n_close_analog"": ""0"", ""n_exact"": ""1"", ""n_total_matches"": ""2"", ""pains_alert"": ""True"", ""pred_ic50_max"": ""1.974130497045966"", ""pred_ic50_mean"": ""-0.0523994677521416"", ""pred_ic50_mean_admet"": ""-0.0523994677521416"", ""pred_ic50_min"": ""-1.2587160791905667"", ""pred_ic50_std"": ""0.8361279499677489"", ""rank"": ""13"", ""rank_20260428_colon_v2"": ""13"", ""rank_admet"": ""13"", ""rotatable_bonds"": ""6"", ""safety_score"": ""5.0"", ""smiles"": ""C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\\C=C(/C)C(=O)NC(=CC1=O)C2=O"", ""step7_experiment_id"": ""colon_v2_step7_admet22assay_choi_protocol"", ""step7_experiment_label_ko"": ""초이 프로토콜 22 assay ADMET(Tanimoto) 병합 후 PASS/WARNING 기준 Top15"", ""step7_final_rank"": ""11"", ""target"": ""HSP90"", ""target_pathway"": ""Protein stability and degradation"", ""tier_20260428_colon_v2"": ""Tier4"", ""tier_rationale_20260428_colon_v2"": ""Compound / requires further review"", ""tpsa"": ""166.28"", ""verdict"": ""WARNING"", ""y_true_mean"": ""-0.6439113""}"
admet_76d5ac36968ce718,cand_76d5ac36968ce718,Colon,1441,5.0,WARNING,Caution,,,,"{""DRUG_NAME"": ""AZD2014"", ""TARGET"": ""mTORC1, mTORC2"", ""TARGET_PATHWAY"": ""PI3K/MTOR signaling"", ""admet_category"": ""Caution"", ""admet_coverage"": ""0.0909090909090909"", ""canonical_drug_id"": ""1441"", ""crc_clinical_tier"": ""4"", ""crc_clinical_tier_label_ko"": ""화합물·근거 부족·추가 확인이 필요한 약물"", ""crc_tier_evidence_source"": ""ensemble:step6_tier_20260428_colon_v2"", ""drug_name"": ""AZD2014"", ""drug_name_norm"": ""azd2014"", ""hba"": ""8"", ""hbd"": ""1"", ""logp"": ""2.5"", ""mw"": ""462.55"", ""n_analog"": ""2"", ""n_cell_lines"": ""35"", ""n_close_analog"": ""0"", ""n_exact"": ""0"", ""n_total_matches"": ""2"", ""pains_alert"": ""False"", ""pred_ic50_max"": ""3.278288820737276"", ""pred_ic50_mean"": ""0.768872981781812"", ""pred_ic50_mean_admet"": ""0.768872981781812"", ""pred_ic50_min"": ""-0.1575916904096158"", ""pred_ic50_std"": ""0.7557597307666619"", ""rank"": ""18"", ""rank_20260428_colon_v2"": ""18"", ""rank_admet"": ""18"", ""rotatable_bonds"": ""4"", ""safety_score"": ""5.0"", ""smiles"": ""CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=CC=C4)C(=O)NC)N5CCOCC5C"", ""step7_experiment_id"": ""colon_v2_step7_admet22assay_choi_protocol"", ""step7_experiment_label_ko"": ""초이 프로토콜 22 assay ADMET(Tanimoto) 병합 후 PASS/WARNING 기준 Top15"", ""step7_final_rank"": ""12"", ""target"": ""mTORC1, mTORC2"", ""target_pathway"": ""PI3K/MTOR signaling"", ""tier_20260428_colon_v2"": ""Tier4"", ""tier_rationale_20260428_colon_v2"": ""Compound / requires further review"", ""tpsa"": ""92.71"", ""verdict"": ""WARNING"", ""y_true_mean"": ""2.4243429""}"
admet_519186b9001921ad,cand_519186b9001921ad,Colon,1849,5.0,WARNING,Caution,,,,"{""DRUG_NAME"": ""Sabutoclax"", ""TARGET"": ""BCL2,  BCL-XL,  BFL1, MCL1"", ""TARGET_PATHWAY"": ""Apoptosis regulation"", ""admet_category"": ""Caution"", ""admet_coverage"": ""0.0909090909090909"", ""canonical_drug_id"": ""1849"", ""crc_clinical_tier"": ""4"", ""crc_clinical_tier_label_ko"": ""화합물·근거 부족·추가 확인이 필요한 약물"", ""crc_tier_evidence_source"": ""ensemble:step6_tier_20260428_colon_v2"", ""drug_name"": ""Sabutoclax"", ""drug_name_norm"": ""sabutoclax"", ""hba"": ""8"", ""hbd"": ""8"", ""logp"": ""7.58"", ""mw"": ""700.79"", ""n_analog"": ""0"", ""n_cell_lines"": ""35"", ""n_close_analog"": ""0"", ""n_exact"": ""2"", ""n_total_matches"": ""2"", ""pains_alert"": ""True"", ""pred_ic50_max"": ""3.3274175540324142"", ""pred_ic50_mean"": ""0.8354776507710813"", ""pred_ic50_mean_admet"": ""0.8354776507710813"", ""pred_ic50_min"": ""-0.2358188820329059"", ""pred_ic50_std"": ""0.7554312245251446"", ""rank"": ""20"", ""rank_20260428_colon_v2"": ""20"", ""rank_admet"": ""20"", ""rotatable_bonds"": ""9"", ""safety_score"": ""5.0"", ""smiles"": ""CC1=CC2=C(C(=C(C=C2C(=C1C3=C(C4=CC(=C(C(=C4C=C3C)C(=O)NCC(C)C5=CC=CC=C5)O)O)O)O)O)O)C(=O)NCC(C)C6=CC=CC=C6"", ""step7_experiment_id"": ""colon_v2_step7_admet22assay_choi_protocol"", ""step7_experiment_label_ko"": ""초이 프로토콜 22 assay ADMET(Tanimoto) 병합 후 PASS/WARNING 기준 Top15"", ""step7_final_rank"": ""13"", ""target"": ""BCL2,  BCL-XL,  BFL1, MCL1"", ""target_pathway"": ""Apoptosis regulation"", ""tier_20260428_colon_v2"": ""Tier4"", ""tier_rationale_20260428_colon_v2"": ""Compound / requires further review"", ""tpsa"": ""179.58"", ""verdict"": ""WARNING"", ""y_true_mean"": ""0.14181781""}"
admet_61f226728f19f06c,cand_61f226728f19f06c,Colon,1149,5.0,WARNING,Caution,,,,"{""DRUG_NAME"": ""TW 37"", ""TARGET"": ""BCL2, BCL-XL, MCL1"", ""TARGET_PATHWAY"": ""Apoptosis regulation"", ""admet_category"": ""Caution"", ""admet_coverage"": ""0.0909090909090909"", ""canonical_drug_id"": ""1149"", ""crc_clinical_tier"": ""4"", ""crc_clinical_tier_label_ko"": ""화합물·근거 부족·추가 확인이 필요한 약물"", ""crc_tier_evidence_source"": ""ensemble:step6_tier_20260428_colon_v2"", ""drug_name"": ""TW 37"", ""drug_name_norm"": ""tw37"", ""hba"": ""6"", ""hbd"": ""4"", ""logp"": ""6.9"", ""mw"": ""573.71"", ""n_analog"": ""0"", ""n_cell_lines"": ""18"", ""n_close_analog"": ""0"", ""n_exact"": ""2"", ""n_total_matches"": ""2"", ""pains_alert"": ""True"", ""pred_ic50_max"": ""2.4578912813357"", ""pred_ic50_mean"": ""1.1854721249103295"", ""pred_ic50_mean_admet"": ""1.1854721249103295"", ""pred_ic50_min"": ""0.4847143171450052"", ""pred_ic50_std"": ""0.593766850912831"", ""rank"": ""29"", ""rank_20260428_colon_v2"": ""29"", ""rank_admet"": ""29"", ""rotatable_bonds"": ""7"", ""safety_score"": ""5.0"", ""smiles"": ""CC(C)C1=CC=CC=C1CC1=C(O)C(O)=C(O)C(=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)C1=CC=CC=C1C(C)(C)C"", ""step7_experiment_id"": ""colon_v2_step7_admet22assay_choi_protocol"", ""step7_experiment_label_ko"": ""초이 프로토콜 22 assay ADMET(Tanimoto) 병합 후 PASS/WARNING 기준 Top15"", ""step7_final_rank"": ""14"", ""target"": ""BCL2, BCL-XL, MCL1"", ""target_pathway"": ""Apoptosis regulation"", ""tier_20260428_colon_v2"": ""Tier4"", ""tier_rationale_20260428_colon_v2"": ""Compound / requires further review"", ""tpsa"": ""123.93"", ""verdict"": ""WARNING"", ""y_true_mean"": ""1.1781949""}"
